customer_id,age,gender,location,income_band,risk_profile
CUST0001849,72,Male,"London, UK",High,Low Risk
CUST0001850,30,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0001851,30,Male,"London, UK",Middle,High Risk
CUST0001852,35,Male,"Toronto, Canada",Low,High Risk
CUST0001853,49,Male,"Dubai, UAE",Low,High Risk
CUST0001854,49,Male,"Johannesburg, South Africa",Low,Medium Risk
CUST0001855,52,Female,"Dubai, UAE",Low,High Risk
CUST0001856,56,Female,"Toronto, Canada",Middle,Low Risk
CUST0001857,63,Female,"Berlin, Germany",Low,Medium Risk
CUST0001858,69,Female,"Toronto, Canada",High,Low Risk
CUST0001859,46,Female,"Dubai, UAE",High,Low Risk
CUST0001860,66,Male,"Dubai, UAE",Low,High Risk
CUST0001861,46,Male,Singapore,High,High Risk
CUST0001862,70,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0001863,61,Male,"Berlin, Germany",Low,Low Risk
CUST0001864,74,Male,"Toronto, Canada",Low,Medium Risk
CUST0001865,33,Female,"Johannesburg, South Africa",Middle,High Risk
CUST0001866,73,Female,"New York, USA",High,High Risk
CUST0001867,61,Female,"Johannesburg, South Africa",Middle,Low Risk
CUST0001868,64,Female,"New York, USA",Middle,Medium Risk
CUST0001869,74,Male,"Berlin, Germany",High,Low Risk
CUST0001870,27,Male,"Toronto, Canada",Middle,High Risk
CUST0001871,47,Male,"Toronto, Canada",High,Low Risk
CUST0001872,42,Female,"London, UK",High,High Risk
CUST0001873,56,Male,"Dubai, UAE",Middle,Medium Risk
CUST0001874,37,Female,"Lagos, Nigeria",High,Low Risk
CUST0001875,22,Male,Singapore,Middle,High Risk
CUST0001876,18,Male,"Johannesburg, South Africa",High,High Risk
CUST0001877,47,Female,"Berlin, Germany",Low,High Risk
CUST0001878,66,Male,"Lagos, Nigeria",High,High Risk
CUST0001879,20,Male,"Johannesburg, South Africa",High,Low Risk
CUST0001880,62,Female,"Lagos, Nigeria",Middle,High Risk
CUST0001881,31,Male,"Berlin, Germany",High,Low Risk
CUST0001882,73,Female,"Toronto, Canada",Low,High Risk
CUST0001883,47,Male,"Berlin, Germany",Low,Low Risk
CUST0001884,67,Male,"Johannesburg, South Africa",High,Low Risk
CUST0001885,21,Male,"Lagos, Nigeria",High,High Risk
CUST0001886,35,Male,"Dubai, UAE",Low,High Risk
CUST0001887,54,Male,Singapore,Middle,High Risk
CUST0001888,42,Male,Singapore,Low,High Risk
CUST0001889,65,Male,"Dubai, UAE",Low,Medium Risk
CUST0001890,18,Male,"Dubai, UAE",High,High Risk
CUST0001891,70,Female,"Toronto, Canada",High,High Risk
CUST0001892,63,Female,"Johannesburg, South Africa",Low,High Risk
CUST0001893,32,Male,"New York, USA",Middle,Low Risk
CUST0001894,26,Male,"Berlin, Germany",Low,High Risk
CUST0001895,32,Female,Singapore,Low,Low Risk
CUST0001896,66,Male,"Dubai, UAE",Middle,Low Risk
CUST0001897,74,Male,"Berlin, Germany",Low,Low Risk
CUST0001898,41,Female,Singapore,Low,Low Risk
CUST0001899,21,Male,"Dubai, UAE",High,Medium Risk
CUST0001900,29,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0001901,54,Female,Singapore,High,Low Risk
CUST0001902,54,Male,"Toronto, Canada",High,High Risk
CUST0001903,60,Male,"New York, USA",Middle,Low Risk
CUST0001904,23,Female,"New York, USA",Middle,Medium Risk
CUST0001905,56,Male,"Dubai, UAE",Low,Low Risk
CUST0001906,73,Female,Singapore,High,High Risk
CUST0001907,63,Male,"Toronto, Canada",Middle,High Risk
CUST0001908,41,Male,"London, UK",High,Medium Risk
CUST0001909,28,Female,"Berlin, Germany",High,High Risk
CUST0001910,30,Female,"Berlin, Germany",Middle,High Risk
CUST0001911,51,Male,"Lagos, Nigeria",Low,Low Risk
CUST0001912,42,Female,"Toronto, Canada",High,High Risk
CUST0001913,24,Female,Singapore,Middle,Low Risk
CUST0001914,69,Male,"Johannesburg, South Africa",Low,Medium Risk
CUST0001915,21,Male,"Johannesburg, South Africa",High,High Risk
CUST0001916,25,Male,"Lagos, Nigeria",Middle,Low Risk
CUST0001917,37,Female,"Dubai, UAE",High,High Risk
CUST0001918,46,Female,Singapore,Middle,Low Risk
CUST0001919,71,Female,"Lagos, Nigeria",Middle,Medium Risk
CUST0001920,70,Female,"New York, USA",High,Low Risk
CUST0001921,68,Male,"Berlin, Germany",High,High Risk
CUST0001922,62,Female,Singapore,Middle,Low Risk
CUST0001923,63,Male,"Lagos, Nigeria",Low,High Risk
CUST0001924,27,Female,"New York, USA",High,Medium Risk
CUST0001925,60,Male,"Toronto, Canada",Middle,Low Risk
CUST0001926,51,Male,"Lagos, Nigeria",Middle,High Risk
CUST0001927,74,Male,"Dubai, UAE",Low,High Risk
CUST0001928,43,Female,"Dubai, UAE",Low,High Risk
CUST0001929,58,Male,"Dubai, UAE",Low,Low Risk
CUST0001930,66,Male,Singapore,High,Low Risk
CUST0001931,20,Female,"Johannesburg, South Africa",Middle,Low Risk
CUST0001932,73,Male,"Johannesburg, South Africa",Middle,Medium Risk
CUST0001933,23,Female,"Berlin, Germany",Middle,High Risk
CUST0001934,22,Female,"Lagos, Nigeria",Low,High Risk
CUST0001935,22,Male,"Toronto, Canada",Middle,Medium Risk
CUST0001936,71,Male,"Lagos, Nigeria",High,Medium Risk
CUST0001937,64,Female,"Berlin, Germany",Low,Low Risk
CUST0001938,40,Male,"New York, USA",Low,Low Risk
CUST0001939,66,Female,"Berlin, Germany",Low,Low Risk
CUST0001940,26,Female,"Dubai, UAE",Low,Low Risk
CUST0001941,52,Female,Singapore,High,Low Risk
CUST0001942,37,Male,"New York, USA",Middle,Low Risk
CUST0001943,66,Female,Singapore,High,Medium Risk
CUST0001944,59,Male,"Dubai, UAE",Middle,Medium Risk
CUST0001945,52,Male,"London, UK",High,Medium Risk
CUST0001946,67,Male,"Berlin, Germany",Low,High Risk
CUST0001947,35,Male,"Berlin, Germany",Low,High Risk
CUST0001948,34,Female,"Toronto, Canada",High,Low Risk
CUST0001949,41,Male,"Lagos, Nigeria",High,Medium Risk
CUST0001950,20,Female,"New York, USA",Middle,High Risk
CUST0001951,49,Female,"Johannesburg, South Africa",High,High Risk
CUST0001952,52,Male,Singapore,High,Medium Risk
CUST0001953,55,Female,"New York, USA",Middle,High Risk
CUST0001954,30,Female,"Toronto, Canada",Middle,High Risk
CUST0001955,73,Male,"Toronto, Canada",Middle,Medium Risk
CUST0001956,64,Female,Singapore,High,High Risk
CUST0001957,42,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0001958,26,Female,"Lagos, Nigeria",Low,High Risk
CUST0001959,21,Female,Singapore,Low,Medium Risk
CUST0001960,31,Male,Singapore,Low,High Risk
CUST0001961,54,Female,"Dubai, UAE",High,High Risk
CUST0001962,51,Female,"Johannesburg, South Africa",Low,Medium Risk
CUST0001963,28,Female,"Lagos, Nigeria",High,High Risk
CUST0001964,58,Female,"Berlin, Germany",High,Medium Risk
CUST0001965,73,Male,"Dubai, UAE",Low,Medium Risk
CUST0001966,20,Female,"London, UK",Middle,High Risk
CUST0001967,45,Male,"Johannesburg, South Africa",High,Low Risk
CUST0001968,46,Female,"Lagos, Nigeria",Low,High Risk
CUST0001969,26,Male,"Toronto, Canada",High,Low Risk
CUST0001970,20,Male,"Dubai, UAE",Middle,Low Risk
CUST0001971,42,Male,"Lagos, Nigeria",Middle,High Risk
CUST0001972,51,Male,"New York, USA",Low,Low Risk
CUST0001973,29,Male,Singapore,High,Medium Risk
CUST0001974,59,Female,"London, UK",High,Medium Risk
CUST0001975,26,Female,"Berlin, Germany",High,Low Risk
CUST0001976,32,Female,Singapore,High,Medium Risk
CUST0001977,57,Male,"New York, USA",Low,High Risk
CUST0001978,42,Female,"New York, USA",Middle,Medium Risk
CUST0001979,22,Male,"London, UK",Low,Low Risk
CUST0001980,28,Male,"Berlin, Germany",High,High Risk
CUST0001981,51,Female,"Toronto, Canada",High,Medium Risk
CUST0001982,41,Female,"Dubai, UAE",Middle,High Risk
CUST0001983,32,Male,"Johannesburg, South Africa",High,Low Risk
CUST0001984,55,Male,"Berlin, Germany",Low,Medium Risk
CUST0001985,25,Female,"Johannesburg, South Africa",Low,High Risk
CUST0001986,22,Female,"Lagos, Nigeria",Middle,High Risk
CUST0001987,65,Female,"New York, USA",Low,Medium Risk
CUST0001988,43,Female,"Lagos, Nigeria",Low,High Risk
CUST0001989,35,Male,"Toronto, Canada",Low,High Risk
CUST0001990,23,Female,"Lagos, Nigeria",Low,Low Risk
CUST0001991,54,Female,"Berlin, Germany",High,Low Risk
CUST0001992,65,Female,"Lagos, Nigeria",Low,Low Risk
CUST0001993,30,Male,"Toronto, Canada",Middle,Low Risk
CUST0001994,45,Male,"Toronto, Canada",Middle,Low Risk
CUST0001995,22,Male,"Toronto, Canada",Low,Low Risk
CUST0001996,30,Male,"Berlin, Germany",Middle,Medium Risk
CUST0001997,34,Female,"Toronto, Canada",Low,Low Risk
CUST0001998,67,Male,"New York, USA",Middle,High Risk
CUST0001999,57,Female,Singapore,Middle,Medium Risk
CUST0002000,62,Female,"Toronto, Canada",Low,High Risk
CUST0002001,49,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002002,46,Female,"Dubai, UAE",High,Low Risk
CUST0002003,68,Male,"Lagos, Nigeria",Low,High Risk
CUST0002004,20,Male,"Dubai, UAE",Low,High Risk
CUST0002005,73,Male,"Lagos, Nigeria",High,High Risk
CUST0002006,57,Female,"Berlin, Germany",Low,Medium Risk
CUST0002007,51,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002008,57,Female,"Berlin, Germany",High,High Risk
CUST0002009,44,Female,"Berlin, Germany",Low,Low Risk
CUST0002010,30,Female,"Toronto, Canada",Low,High Risk
CUST0002011,62,Male,"New York, USA",High,Low Risk
CUST0002012,50,Female,"Dubai, UAE",High,Medium Risk
CUST0002013,23,Male,"Toronto, Canada",Middle,Low Risk
CUST0002014,41,Female,"Toronto, Canada",Low,High Risk
CUST0002015,36,Female,Singapore,Middle,Low Risk
CUST0002016,33,Male,"Berlin, Germany",Middle,Medium Risk
CUST0002017,57,Male,"Berlin, Germany",High,Medium Risk
CUST0002018,45,Female,"Dubai, UAE",Low,Low Risk
CUST0002019,50,Female,"Lagos, Nigeria",Low,High Risk
CUST0002020,65,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002021,58,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002022,30,Male,"Toronto, Canada",High,Low Risk
CUST0002023,60,Female,"Johannesburg, South Africa",Low,Medium Risk
CUST0002024,62,Male,"London, UK",High,Medium Risk
CUST0002025,42,Female,"London, UK",Low,High Risk
CUST0002026,70,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002027,59,Male,"Lagos, Nigeria",Low,High Risk
CUST0002028,53,Female,"London, UK",Middle,Low Risk
CUST0002029,44,Male,Singapore,Middle,Medium Risk
CUST0002030,55,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002031,24,Male,"Berlin, Germany",Low,Medium Risk
CUST0002032,22,Female,"Toronto, Canada",Middle,Medium Risk
CUST0002033,60,Male,"New York, USA",High,Medium Risk
CUST0002034,62,Female,"Toronto, Canada",Low,High Risk
CUST0002035,74,Female,"Johannesburg, South Africa",Middle,Low Risk
CUST0002036,68,Male,"Lagos, Nigeria",Middle,Low Risk
CUST0002037,48,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002038,40,Male,Singapore,Low,Low Risk
CUST0002039,59,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002040,27,Female,"Toronto, Canada",High,Low Risk
CUST0002041,49,Male,Singapore,Middle,Medium Risk
CUST0002042,60,Female,Singapore,Low,High Risk
CUST0002043,70,Male,Singapore,High,High Risk
CUST0002044,47,Female,"Dubai, UAE",Middle,Medium Risk
CUST0002045,56,Female,"Lagos, Nigeria",High,Low Risk
CUST0002046,48,Female,"London, UK",Low,Medium Risk
CUST0002047,35,Female,"London, UK",High,Low Risk
CUST0002048,53,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002049,19,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002050,31,Female,"Dubai, UAE",Low,Medium Risk
CUST0002051,30,Male,"London, UK",Middle,High Risk
CUST0002052,46,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002053,29,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002054,56,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002055,19,Male,"Dubai, UAE",High,Medium Risk
CUST0002056,49,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002057,30,Female,"Toronto, Canada",Low,Low Risk
CUST0002058,63,Male,"Dubai, UAE",High,Medium Risk
CUST0002059,44,Female,"New York, USA",High,Medium Risk
CUST0002060,66,Male,"London, UK",Middle,High Risk
CUST0002061,58,Male,"Toronto, Canada",Middle,High Risk
CUST0002062,34,Male,"New York, USA",Low,Medium Risk
CUST0002063,57,Female,"Lagos, Nigeria",High,Low Risk
CUST0002064,48,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002065,51,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002066,41,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002067,62,Male,"Toronto, Canada",Low,Medium Risk
CUST0002068,52,Female,"Dubai, UAE",Low,Low Risk
CUST0002069,65,Female,Singapore,Low,Low Risk
CUST0002070,23,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002071,36,Male,Singapore,Low,High Risk
CUST0002072,47,Male,"Lagos, Nigeria",High,Medium Risk
CUST0002073,24,Male,Singapore,Low,High Risk
CUST0002074,27,Female,"Berlin, Germany",High,Medium Risk
CUST0002075,58,Female,"Toronto, Canada",Low,High Risk
CUST0002076,49,Female,"New York, USA",Middle,Medium Risk
CUST0002077,51,Male,"Toronto, Canada",Middle,Low Risk
CUST0002078,45,Male,"London, UK",Low,Low Risk
CUST0002079,32,Female,"Dubai, UAE",Middle,Low Risk
CUST0002080,47,Male,"Dubai, UAE",High,High Risk
CUST0002081,54,Female,"Toronto, Canada",Low,Low Risk
CUST0002082,46,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002083,39,Female,"Lagos, Nigeria",Low,High Risk
CUST0002084,21,Female,"Berlin, Germany",Middle,Medium Risk
CUST0002085,37,Female,"Berlin, Germany",High,High Risk
CUST0002086,49,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002087,53,Male,"Berlin, Germany",Middle,Medium Risk
CUST0002088,67,Male,"Johannesburg, South Africa",Low,High Risk
CUST0002089,21,Female,"Johannesburg, South Africa",High,High Risk
CUST0002090,44,Female,"New York, USA",Middle,Low Risk
CUST0002091,34,Female,"Berlin, Germany",Low,Low Risk
CUST0002092,29,Female,"New York, USA",Low,Medium Risk
CUST0002093,39,Male,"Berlin, Germany",Low,Medium Risk
CUST0002094,34,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002095,27,Female,"Dubai, UAE",Low,High Risk
CUST0002096,71,Female,"New York, USA",High,High Risk
CUST0002097,18,Female,"Toronto, Canada",High,Low Risk
CUST0002098,39,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002099,43,Male,"Toronto, Canada",High,Low Risk
CUST0002100,73,Male,"Lagos, Nigeria",Low,High Risk
CUST0002101,35,Female,"Johannesburg, South Africa",Middle,High Risk
CUST0002102,67,Female,"New York, USA",Low,High Risk
CUST0002103,31,Male,Singapore,Middle,Low Risk
CUST0002104,64,Female,"Dubai, UAE",Middle,High Risk
CUST0002105,46,Male,"London, UK",Low,Medium Risk
CUST0002106,29,Female,"Lagos, Nigeria",High,Low Risk
CUST0002107,53,Male,"Toronto, Canada",High,High Risk
CUST0002108,52,Female,"Dubai, UAE",Middle,Low Risk
CUST0002109,69,Male,"New York, USA",Low,Low Risk
CUST0002110,29,Male,Singapore,Low,High Risk
CUST0002111,24,Male,"Berlin, Germany",Middle,High Risk
CUST0002112,46,Male,Singapore,High,Low Risk
CUST0002113,28,Male,"London, UK",Low,Low Risk
CUST0002114,50,Male,"Toronto, Canada",High,High Risk
CUST0002115,23,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002116,64,Female,Singapore,Middle,Low Risk
CUST0002117,32,Female,"New York, USA",Middle,Low Risk
CUST0002118,49,Male,"London, UK",High,Medium Risk
CUST0002119,68,Male,"New York, USA",Low,High Risk
CUST0002120,28,Female,"Dubai, UAE",Low,High Risk
CUST0002121,40,Male,"Berlin, Germany",Middle,Medium Risk
CUST0002122,43,Male,"Lagos, Nigeria",High,High Risk
CUST0002123,51,Male,"New York, USA",Low,High Risk
CUST0002124,63,Male,"Toronto, Canada",Low,Low Risk
CUST0002125,51,Male,"Dubai, UAE",Middle,Low Risk
CUST0002126,46,Female,"Dubai, UAE",High,Low Risk
CUST0002127,21,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002128,34,Female,"Dubai, UAE",Middle,High Risk
CUST0002129,52,Female,"Toronto, Canada",Low,High Risk
CUST0002130,30,Female,"New York, USA",Low,Low Risk
CUST0002131,58,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002132,56,Male,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002133,32,Male,"Dubai, UAE",High,High Risk
CUST0002134,72,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002135,46,Female,"Toronto, Canada",High,High Risk
CUST0002136,46,Female,"Berlin, Germany",Low,Medium Risk
CUST0002137,28,Female,"Berlin, Germany",High,Low Risk
CUST0002138,69,Male,Singapore,Low,Medium Risk
CUST0002139,49,Female,"Dubai, UAE",Low,Medium Risk
CUST0002140,19,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002141,64,Female,"New York, USA",Low,High Risk
CUST0002142,31,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002143,37,Male,"Dubai, UAE",High,Low Risk
CUST0002144,39,Male,"London, UK",High,Medium Risk
CUST0002145,28,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002146,44,Female,Singapore,Middle,Medium Risk
CUST0002147,20,Male,"Berlin, Germany",Low,High Risk
CUST0002148,34,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002149,61,Female,"Dubai, UAE",Middle,High Risk
CUST0002150,73,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002151,45,Female,"London, UK",High,Low Risk
CUST0002152,46,Male,"Dubai, UAE",Middle,Low Risk
CUST0002153,38,Female,"Johannesburg, South Africa",High,High Risk
CUST0002154,64,Male,Singapore,Middle,High Risk
CUST0002155,33,Female,"New York, USA",High,Low Risk
CUST0002156,54,Male,"London, UK",High,Low Risk
CUST0002157,37,Female,Singapore,High,Medium Risk
CUST0002158,23,Male,"Dubai, UAE",Low,Low Risk
CUST0002159,36,Female,"New York, USA",Middle,High Risk
CUST0002160,74,Female,"London, UK",Low,Low Risk
CUST0002161,22,Female,"New York, USA",Middle,High Risk
CUST0002162,20,Female,"New York, USA",Middle,High Risk
CUST0002163,18,Female,"London, UK",Low,Medium Risk
CUST0002164,55,Female,"London, UK",High,Medium Risk
CUST0002165,32,Female,"New York, USA",Middle,Medium Risk
CUST0002166,51,Female,Singapore,High,Medium Risk
CUST0002167,52,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002168,66,Male,"Berlin, Germany",High,Medium Risk
CUST0002169,42,Male,"London, UK",Middle,Low Risk
CUST0002170,41,Female,"Dubai, UAE",Middle,Medium Risk
CUST0002171,29,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002172,35,Female,"Toronto, Canada",Low,High Risk
CUST0002173,32,Female,"New York, USA",Middle,Low Risk
CUST0002174,61,Male,"New York, USA",Low,High Risk
CUST0002175,33,Female,"Toronto, Canada",High,Medium Risk
CUST0002176,44,Female,"Berlin, Germany",Middle,Low Risk
CUST0002177,25,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002178,63,Male,"London, UK",Middle,High Risk
CUST0002179,42,Female,"Toronto, Canada",High,Low Risk
CUST0002180,34,Male,"New York, USA",Middle,High Risk
CUST0002181,46,Male,"Toronto, Canada",Low,Medium Risk
CUST0002182,70,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002183,25,Male,"Dubai, UAE",High,Medium Risk
CUST0002184,32,Male,"London, UK",High,Low Risk
CUST0002185,44,Female,"Toronto, Canada",High,High Risk
CUST0002186,63,Male,"New York, USA",High,High Risk
CUST0002187,67,Male,Singapore,Low,Medium Risk
CUST0002188,69,Female,"Dubai, UAE",High,High Risk
CUST0002189,24,Female,"London, UK",Middle,Low Risk
CUST0002190,20,Female,"New York, USA",High,Medium Risk
CUST0002191,46,Male,"Berlin, Germany",High,Medium Risk
CUST0002192,61,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002193,70,Female,"Johannesburg, South Africa",High,Low Risk
CUST0002194,41,Male,"Berlin, Germany",High,Medium Risk
CUST0002195,20,Female,"Johannesburg, South Africa",Low,Medium Risk
CUST0002196,37,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002197,63,Female,"Toronto, Canada",High,Medium Risk
CUST0002198,32,Female,"London, UK",Low,High Risk
CUST0002199,42,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002200,47,Female,"Lagos, Nigeria",High,Low Risk
CUST0002201,31,Female,"Lagos, Nigeria",Middle,Medium Risk
CUST0002202,24,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002203,34,Female,"Johannesburg, South Africa",High,High Risk
CUST0002204,61,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002205,37,Male,"New York, USA",Middle,High Risk
CUST0002206,53,Male,"London, UK",Middle,Low Risk
CUST0002207,26,Female,"Toronto, Canada",High,High Risk
CUST0002208,55,Male,"Toronto, Canada",High,Medium Risk
CUST0002209,65,Male,"Berlin, Germany",Middle,Low Risk
CUST0002210,74,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002211,39,Female,"Lagos, Nigeria",High,High Risk
CUST0002212,71,Female,Singapore,Middle,Low Risk
CUST0002213,70,Female,"Lagos, Nigeria",High,Low Risk
CUST0002214,70,Female,"Lagos, Nigeria",Low,High Risk
CUST0002215,19,Female,Singapore,High,High Risk
CUST0002216,41,Female,"Toronto, Canada",Low,Low Risk
CUST0002217,25,Female,"Berlin, Germany",Middle,Low Risk
CUST0002218,28,Male,"New York, USA",High,High Risk
CUST0002219,30,Male,Singapore,Middle,Medium Risk
CUST0002220,34,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002221,25,Male,"Dubai, UAE",Middle,High Risk
CUST0002222,38,Female,"London, UK",Middle,Medium Risk
CUST0002223,35,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002224,47,Male,Singapore,High,Low Risk
CUST0002225,35,Male,"New York, USA",Low,High Risk
CUST0002226,63,Male,"Toronto, Canada",High,Medium Risk
CUST0002227,64,Female,"Dubai, UAE",High,Low Risk
CUST0002228,48,Female,"Dubai, UAE",High,Medium Risk
CUST0002229,55,Female,"Dubai, UAE",High,Medium Risk
CUST0002230,49,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002231,28,Female,"London, UK",High,Medium Risk
CUST0002232,62,Male,"Toronto, Canada",Middle,Low Risk
CUST0002233,42,Female,"Toronto, Canada",High,Medium Risk
CUST0002234,50,Female,"Dubai, UAE",High,Low Risk
CUST0002235,55,Female,"Toronto, Canada",Low,High Risk
CUST0002236,58,Female,"London, UK",Low,Low Risk
CUST0002237,25,Female,"London, UK",Middle,Low Risk
CUST0002238,28,Male,"Berlin, Germany",High,Low Risk
CUST0002239,39,Female,Singapore,High,Medium Risk
CUST0002240,68,Male,Singapore,High,High Risk
CUST0002241,41,Male,"Berlin, Germany",Middle,Medium Risk
CUST0002242,58,Male,"New York, USA",Low,Medium Risk
CUST0002243,34,Male,Singapore,Middle,Low Risk
CUST0002244,29,Male,"London, UK",High,Medium Risk
CUST0002245,74,Female,"London, UK",Low,Low Risk
CUST0002246,63,Female,Singapore,Low,High Risk
CUST0002247,49,Female,"London, UK",Middle,Medium Risk
CUST0002248,32,Female,"Berlin, Germany",Low,Medium Risk
CUST0002249,33,Male,"Dubai, UAE",Low,Medium Risk
CUST0002250,71,Female,"Dubai, UAE",High,Low Risk
CUST0002251,39,Female,"Toronto, Canada",High,Low Risk
CUST0002252,45,Male,"Johannesburg, South Africa",Low,Medium Risk
CUST0002253,37,Male,"Johannesburg, South Africa",Low,Medium Risk
CUST0002254,50,Female,"Dubai, UAE",Middle,High Risk
CUST0002255,27,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002256,57,Male,"Berlin, Germany",Low,High Risk
CUST0002257,49,Female,"London, UK",High,High Risk
CUST0002258,67,Female,Singapore,Low,High Risk
CUST0002259,50,Female,"Dubai, UAE",Low,Low Risk
CUST0002260,19,Female,"Berlin, Germany",High,High Risk
CUST0002261,50,Male,"Dubai, UAE",High,High Risk
CUST0002262,50,Male,"New York, USA",Middle,Medium Risk
CUST0002263,58,Male,"London, UK",Middle,Low Risk
CUST0002264,30,Female,"New York, USA",Middle,High Risk
CUST0002265,47,Female,"London, UK",Middle,High Risk
CUST0002266,50,Female,"Berlin, Germany",High,High Risk
CUST0002267,30,Female,"Toronto, Canada",Low,Medium Risk
CUST0002268,69,Female,"Dubai, UAE",Middle,Medium Risk
CUST0002269,43,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002270,39,Female,"Lagos, Nigeria",High,High Risk
CUST0002271,56,Female,Singapore,High,Medium Risk
CUST0002272,19,Male,"New York, USA",Low,High Risk
CUST0002273,55,Female,"Dubai, UAE",Low,Low Risk
CUST0002274,56,Male,"Berlin, Germany",High,High Risk
CUST0002275,43,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002276,63,Male,Singapore,Middle,Low Risk
CUST0002277,67,Male,"Berlin, Germany",Middle,High Risk
CUST0002278,32,Male,"New York, USA",Low,Low Risk
CUST0002279,51,Female,"Lagos, Nigeria",Middle,Low Risk
CUST0002280,59,Male,"Dubai, UAE",Middle,Low Risk
CUST0002281,72,Male,"Berlin, Germany",High,High Risk
CUST0002282,61,Female,Singapore,Middle,Medium Risk
CUST0002283,66,Female,"London, UK",High,High Risk
CUST0002284,57,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002285,28,Female,Singapore,Low,High Risk
CUST0002286,20,Female,"Berlin, Germany",Middle,High Risk
CUST0002287,23,Male,"Toronto, Canada",Middle,High Risk
CUST0002288,26,Male,"Dubai, UAE",High,Medium Risk
CUST0002289,23,Female,"London, UK",High,High Risk
CUST0002290,26,Male,"Lagos, Nigeria",High,Low Risk
CUST0002291,56,Male,Singapore,Middle,High Risk
CUST0002292,48,Female,"Lagos, Nigeria",Middle,Low Risk
CUST0002293,49,Male,"London, UK",Low,Medium Risk
CUST0002294,58,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002295,67,Male,"Dubai, UAE",Low,High Risk
CUST0002296,29,Male,"Berlin, Germany",High,High Risk
CUST0002297,25,Male,"London, UK",High,High Risk
CUST0002298,25,Female,"New York, USA",High,Low Risk
CUST0002299,67,Female,"Toronto, Canada",Low,Medium Risk
CUST0002300,45,Male,"Lagos, Nigeria",Middle,Low Risk
CUST0002301,37,Female,Singapore,High,Low Risk
CUST0002302,64,Male,"London, UK",Middle,High Risk
CUST0002303,24,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002304,28,Male,"Toronto, Canada",High,Low Risk
CUST0002305,37,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002306,33,Male,"London, UK",Middle,High Risk
CUST0002307,21,Female,"Toronto, Canada",High,High Risk
CUST0002308,23,Female,"New York, USA",Middle,Low Risk
CUST0002309,39,Male,"London, UK",Middle,High Risk
CUST0002310,43,Female,"Berlin, Germany",Middle,High Risk
CUST0002311,20,Male,"Johannesburg, South Africa",Middle,Low Risk
