payment_id,policy_id,premium_paid,payment_date,payment_status
PAY0001937,POL0000105,2998.92,2020-04-26,Paid
PAY0001938,POL0001606,3166.52,2018-04-22,Paid
PAY0001939,POL0000507,2086.15,2019-02-17,Paid
PAY0001940,POL0000570,4695.66,2018-07-21,Paid
PAY0001941,POL0000329,3271.78,2019-08-14,Paid
PAY0001942,POL0001715,4219.91,2021-06-09,Paid
PAY0001943,POL0000984,3177.88,2018-02-10,Paid
PAY0001944,POL0002356,1719.38,2022-02-22,Paid
PAY0001945,POL0000222,3735.77,2018-09-10,Paid
PAY0001946,POL0002704,1305.22,2024-02-11,Pending
PAY0001947,POL0002721,3063.72,2020-03-17,Pending
PAY0001948,POL0000151,2131.36,2021-03-09,Pending
PAY0001949,POL0002221,919.45,2019-02-10,Paid
PAY0001950,POL0002771,2183.55,2021-06-04,Paid
PAY0001951,POL0000979,1689.35,2019-08-28,Failed
PAY0001952,POL0002858,738.67,2024-11-15,Paid
PAY0001953,POL0002925,4154.38,2022-06-01,Paid
PAY0001954,POL0001569,2593.2,2019-04-21,Paid
PAY0001955,POL0000621,1862.51,2020-03-05,Pending
PAY0001956,POL0002095,2623.83,2022-06-10,Paid
PAY0001957,POL0001632,3822.0,2023-06-22,Paid
PAY0001958,POL0001149,287.82,2023-09-29,Pending
PAY0001959,POL0001319,2824.41,2019-10-04,Paid
PAY0001960,POL0002938,2499.92,2021-05-03,Pending
PAY0001961,POL0001838,4486.74,2023-11-26,Paid
PAY0001962,POL0000840,2868.66,2019-01-26,Paid
PAY0001963,POL0001843,859.15,2021-12-25,Paid
PAY0001964,POL0001561,2065.68,2018-09-05,Paid
PAY0001965,POL0001618,3181.13,2020-08-12,Paid
PAY0001966,POL0002618,420.48,2019-01-06,Paid
PAY0001967,POL0001979,4446.32,2019-11-04,Paid
PAY0001968,POL0002586,525.36,2021-10-03,Paid
PAY0001969,POL0001321,346.84,2024-11-17,Paid
PAY0001970,POL0000044,209.67,2018-10-11,Paid
PAY0001971,POL0000597,3481.97,2020-02-24,Paid
PAY0001972,POL0000022,2388.42,2020-07-15,Paid
PAY0001973,POL0000226,693.52,2021-05-28,Paid
PAY0001974,POL0000549,4309.8,2024-06-22,Failed
PAY0001975,POL0000374,1173.06,2020-09-27,Paid
PAY0001976,POL0002661,1766.36,2021-04-16,Paid
PAY0001977,POL0002702,1053.06,2020-12-01,Failed
PAY0001978,POL0001028,4648.43,2024-10-03,Failed
PAY0001979,POL0002072,3838.72,2018-11-17,Paid
PAY0001980,POL0001986,3674.98,2024-04-02,Paid
PAY0001981,POL0001727,411.18,2020-09-02,Paid
PAY0001982,POL0000833,2708.97,2018-06-19,Paid
PAY0001983,POL0001805,2962.17,2023-02-03,Paid
PAY0001984,POL0002587,2036.1,2022-01-17,Paid
PAY0001985,POL0000372,1744.43,2022-12-12,Pending
PAY0001986,POL0001617,4289.33,2024-12-30,Paid
PAY0001987,POL0001389,310.48,2019-11-12,Paid
PAY0001988,POL0000913,3201.7,2022-05-05,Paid
PAY0001989,POL0001093,2092.39,2018-02-18,Paid
PAY0001990,POL0001337,3396.56,2018-05-17,Paid
PAY0001991,POL0001096,1150.0,2021-02-24,Paid
PAY0001992,POL0001270,1345.56,2022-07-25,Failed
PAY0001993,POL0000758,3016.9,2020-10-12,Pending
PAY0001994,POL0001789,4903.71,2023-12-10,Paid
PAY0001995,POL0001097,4878.48,2024-05-06,Failed
PAY0001996,POL0002834,1395.11,2019-04-11,Paid
PAY0001997,POL0001888,691.28,2018-02-27,Failed
PAY0001998,POL0002088,3033.65,2020-10-22,Paid
PAY0001999,POL0002933,2215.92,2018-03-05,Paid
PAY0002000,POL0002793,3856.1,2024-03-31,Paid
PAY0002001,POL0000566,2734.32,2020-12-13,Paid
PAY0002002,POL0000302,2650.82,2020-04-10,Paid
PAY0002003,POL0001725,3303.01,2022-08-03,Paid
PAY0002004,POL0000934,806.81,2022-05-13,Paid
PAY0002005,POL0000555,3450.38,2022-03-10,Paid
PAY0002006,POL0000004,2544.89,2022-05-16,Paid
PAY0002007,POL0001285,4136.71,2021-06-25,Paid
PAY0002008,POL0000881,865.79,2019-05-05,Paid
PAY0002009,POL0000410,1643.59,2019-05-15,Paid
PAY0002010,POL0001771,4761.18,2023-12-07,Paid
PAY0002011,POL0002313,2854.75,2020-10-07,Paid
PAY0002012,POL0002063,4660.64,2022-01-17,Paid
PAY0002013,POL0000088,3507.37,2024-04-11,Pending
PAY0002014,POL0002008,4646.87,2020-05-14,Paid
PAY0002015,POL0000099,1725.57,2018-11-16,Paid
PAY0002016,POL0001008,634.56,2023-02-17,Failed
PAY0002017,POL0001641,4050.76,2019-10-27,Pending
PAY0002018,POL0000217,4061.45,2021-08-18,Paid
PAY0002019,POL0002458,3170.37,2021-03-15,Failed
PAY0002020,POL0000191,2981.94,2021-10-17,Paid
PAY0002021,POL0001239,4591.56,2019-05-15,Paid
PAY0002022,POL0001734,1047.19,2020-04-13,Paid
PAY0002023,POL0000617,3159.38,2022-08-23,Paid
PAY0002024,POL0001206,438.9,2023-03-31,Paid
PAY0002025,POL0002643,876.15,2021-10-08,Paid
PAY0002026,POL0002278,2298.91,2024-02-23,Paid
PAY0002027,POL0002848,4141.8,2018-06-25,Paid
PAY0002028,POL0000530,3719.04,2018-07-24,Paid
PAY0002029,POL0000071,4875.51,2022-05-20,Paid
PAY0002030,POL0001239,415.27,2020-02-15,Failed
PAY0002031,POL0002165,2030.49,2019-04-25,Paid
PAY0002032,POL0000100,962.2,2022-07-21,Failed
PAY0002033,POL0000600,377.41,2021-11-14,Paid
PAY0002034,POL0000860,1469.11,2019-06-03,Paid
PAY0002035,POL0001689,1373.46,2018-02-27,Pending
PAY0002036,POL0002343,2216.13,2020-02-24,Paid
PAY0002037,POL0001005,872.39,2020-10-02,Pending
PAY0002038,POL0002682,2545.12,2023-07-09,Paid
PAY0002039,POL0001747,4616.47,2020-12-31,Pending
PAY0002040,POL0002105,3791.31,2018-07-17,Paid
PAY0002041,POL0002241,4242.45,2023-01-04,Pending
PAY0002042,POL0000994,4062.7,2019-06-11,Paid
PAY0002043,POL0001177,2070.21,2024-04-02,Paid
PAY0002044,POL0001047,3603.01,2021-05-15,Pending
PAY0002045,POL0000030,3820.43,2024-03-07,Pending
PAY0002046,POL0001725,1187.11,2020-06-30,Paid
PAY0002047,POL0002358,4329.26,2019-03-22,Paid
PAY0002048,POL0001645,2397.19,2018-01-21,Paid
PAY0002049,POL0001377,278.53,2022-09-11,Paid
PAY0002050,POL0000572,3288.24,2022-09-27,Pending
PAY0002051,POL0000066,3448.46,2018-01-01,Paid
PAY0002052,POL0002214,2848.46,2020-01-05,Paid
PAY0002053,POL0001516,1219.59,2018-10-21,Paid
PAY0002054,POL0000564,2514.93,2018-01-05,Paid
PAY0002055,POL0000180,2120.61,2023-09-10,Paid
PAY0002056,POL0002592,4878.49,2018-09-07,Paid
PAY0002057,POL0000726,4158.46,2024-05-28,Paid
PAY0002058,POL0000777,3857.12,2023-06-03,Paid
PAY0002059,POL0001041,1069.15,2020-06-16,Paid
PAY0002060,POL0002174,1788.99,2021-03-12,Paid
PAY0002061,POL0000082,2022.62,2019-08-21,Paid
PAY0002062,POL0001640,2564.61,2019-12-19,Pending
PAY0002063,POL0001206,345.08,2018-06-03,Paid
PAY0002064,POL0002486,3046.44,2024-04-13,Paid
PAY0002065,POL0000968,1917.71,2024-01-05,Paid
PAY0002066,POL0001714,2896.05,2021-03-25,Paid
PAY0002067,POL0002578,243.1,2024-12-08,Paid
PAY0002068,POL0001677,1742.88,2023-12-21,Failed
PAY0002069,POL0001185,3889.6,2020-02-16,Paid
PAY0002070,POL0001935,2605.19,2023-04-02,Paid
PAY0002071,POL0002047,3986.66,2023-02-10,Paid
PAY0002072,POL0002982,3555.01,2021-04-19,Paid
PAY0002073,POL0002782,4303.62,2020-01-22,Failed
PAY0002074,POL0000557,235.73,2024-02-04,Paid
PAY0002075,POL0001211,1454.36,2023-05-05,Paid
PAY0002076,POL0001491,2834.25,2024-04-18,Paid
PAY0002077,POL0002289,4716.89,2019-06-06,Pending
PAY0002078,POL0001761,3462.99,2020-06-13,Paid
PAY0002079,POL0002382,2391.63,2022-11-12,Paid
PAY0002080,POL0000048,824.68,2021-06-06,Paid
PAY0002081,POL0000463,2567.43,2024-08-01,Paid
PAY0002082,POL0001098,2317.22,2020-07-28,Paid
PAY0002083,POL0002365,3936.53,2020-06-10,Paid
PAY0002084,POL0002050,2184.07,2023-09-20,Paid
PAY0002085,POL0002420,1730.42,2024-04-01,Paid
PAY0002086,POL0001794,630.65,2021-08-04,Pending
PAY0002087,POL0001868,423.21,2022-04-16,Failed
PAY0002088,POL0001034,2307.85,2023-02-11,Paid
PAY0002089,POL0000588,1864.94,2021-08-29,Pending
PAY0002090,POL0000423,2865.56,2022-08-16,Paid
PAY0002091,POL0001657,3617.26,2024-03-06,Paid
PAY0002092,POL0002881,392.03,2020-03-12,Paid
PAY0002093,POL0002775,2581.84,2020-04-22,Paid
PAY0002094,POL0000476,4337.47,2021-04-06,Paid
PAY0002095,POL0000245,2384.8,2020-07-04,Paid
PAY0002096,POL0002740,2701.96,2019-01-26,Pending
PAY0002097,POL0000488,2536.6,2023-02-08,Failed
PAY0002098,POL0002901,2071.01,2022-06-08,Paid
PAY0002099,POL0001836,728.57,2021-03-01,Paid
PAY0002100,POL0001826,806.51,2024-06-15,Paid
PAY0002101,POL0001097,1059.63,2020-03-11,Paid
PAY0002102,POL0000753,4004.31,2022-01-10,Paid
PAY0002103,POL0001898,1521.6,2022-04-05,Paid
PAY0002104,POL0000928,4750.99,2022-09-09,Paid
PAY0002105,POL0001029,4088.82,2020-08-06,Paid
PAY0002106,POL0001486,3485.8,2024-03-06,Paid
PAY0002107,POL0001390,3657.89,2023-07-24,Paid
PAY0002108,POL0002265,428.63,2024-08-16,Paid
PAY0002109,POL0001238,2928.27,2020-01-07,Paid
PAY0002110,POL0000959,4717.07,2019-04-10,Pending
PAY0002111,POL0001349,387.73,2020-06-25,Paid
PAY0002112,POL0002358,1596.88,2023-11-16,Paid
PAY0002113,POL0002086,447.26,2019-01-19,Paid
PAY0002114,POL0000905,2934.76,2024-02-20,Paid
PAY0002115,POL0001085,757.76,2019-11-20,Paid
PAY0002116,POL0001119,2500.4,2021-04-21,Pending
PAY0002117,POL0002281,3655.76,2019-04-01,Paid
PAY0002118,POL0001813,989.3,2022-08-10,Pending
PAY0002119,POL0001572,3825.75,2020-01-12,Paid
PAY0002120,POL0000513,488.98,2024-03-09,Failed
PAY0002121,POL0002198,918.2,2023-01-21,Failed
PAY0002122,POL0002263,1544.53,2023-11-12,Pending
PAY0002123,POL0002447,4021.28,2019-10-24,Paid
PAY0002124,POL0001582,4280.66,2019-07-29,Paid
PAY0002125,POL0001601,1257.82,2023-05-23,Paid
PAY0002126,POL0001960,659.76,2019-12-27,Paid
PAY0002127,POL0002237,4270.18,2024-09-26,Paid
PAY0002128,POL0001687,3316.96,2021-04-28,Paid
PAY0002129,POL0000660,957.71,2019-08-08,Paid
PAY0002130,POL0000028,2877.04,2018-02-28,Paid
PAY0002131,POL0002725,4387.38,2018-10-04,Paid
PAY0002132,POL0002002,533.67,2023-11-23,Paid
PAY0002133,POL0000135,601.86,2019-08-11,Pending
PAY0002134,POL0001790,1513.32,2024-08-29,Paid
PAY0002135,POL0000305,3330.86,2022-09-30,Failed
PAY0002136,POL0002543,1054.44,2023-09-25,Failed
PAY0002137,POL0000724,4118.56,2024-02-14,Paid
PAY0002138,POL0002908,3802.06,2022-02-05,Paid
PAY0002139,POL0002439,2892.82,2024-12-03,Paid
PAY0002140,POL0002647,757.12,2021-01-02,Pending
PAY0002141,POL0002967,4943.46,2023-12-08,Paid
PAY0002142,POL0000892,2552.16,2024-10-26,Paid
PAY0002143,POL0002271,2369.95,2021-01-29,Paid
PAY0002144,POL0002028,4978.73,2024-08-10,Paid
PAY0002145,POL0000828,4346.57,2023-09-25,Paid
PAY0002146,POL0002314,2390.57,2022-01-26,Paid
PAY0002147,POL0001344,2210.25,2019-08-03,Paid
PAY0002148,POL0002301,660.37,2022-12-14,Paid
PAY0002149,POL0000199,4647.26,2019-09-11,Failed
PAY0002150,POL0002976,4250.12,2018-09-09,Paid
PAY0002151,POL0000407,1688.01,2019-02-28,Pending
PAY0002152,POL0001462,3815.94,2020-01-05,Paid
PAY0002153,POL0001775,3861.1,2024-11-19,Paid
PAY0002154,POL0001481,1293.97,2022-01-26,Paid
PAY0002155,POL0001501,3145.55,2020-01-09,Pending
PAY0002156,POL0001371,1424.14,2022-04-12,Paid
PAY0002157,POL0000486,3991.45,2023-03-04,Pending
PAY0002158,POL0002901,938.29,2019-12-29,Failed
PAY0002159,POL0000363,3410.75,2020-02-27,Paid
PAY0002160,POL0000212,1764.86,2018-10-03,Paid
PAY0002161,POL0000701,373.67,2020-05-15,Paid
PAY0002162,POL0002925,793.78,2023-10-02,Paid
PAY0002163,POL0002662,3343.52,2023-02-02,Paid
PAY0002164,POL0000916,1351.59,2018-08-22,Paid
PAY0002165,POL0001461,3228.97,2018-06-28,Paid
PAY0002166,POL0000143,2191.15,2023-12-14,Paid
PAY0002167,POL0001094,3525.02,2021-08-01,Paid
PAY0002168,POL0001872,2566.15,2020-01-20,Paid
PAY0002169,POL0000958,1681.03,2021-08-23,Failed
PAY0002170,POL0001734,899.93,2023-10-24,Paid
PAY0002171,POL0001552,1837.27,2020-10-03,Paid
PAY0002172,POL0001334,3247.49,2024-03-19,Paid
PAY0002173,POL0000865,3754.27,2019-03-17,Pending
PAY0002174,POL0001287,969.63,2020-09-01,Paid
PAY0002175,POL0000060,3388.51,2018-10-27,Paid
PAY0002176,POL0000522,1060.54,2018-03-13,Failed
PAY0002177,POL0000309,1264.73,2022-04-13,Paid
PAY0002178,POL0001544,2750.32,2020-02-07,Paid
PAY0002179,POL0001406,1588.17,2020-08-20,Paid
PAY0002180,POL0002389,3375.66,2022-12-22,Paid
PAY0002181,POL0001626,4787.73,2023-10-26,Paid
PAY0002182,POL0001573,914.68,2023-03-04,Failed
PAY0002183,POL0002002,2938.45,2019-06-19,Paid
PAY0002184,POL0000900,4631.84,2019-03-23,Paid
PAY0002185,POL0001108,1047.34,2021-09-28,Pending
PAY0002186,POL0000762,1960.88,2018-04-27,Failed
PAY0002187,POL0000240,793.36,2023-09-22,Paid
PAY0002188,POL0000225,3281.78,2024-07-02,Paid
PAY0002189,POL0000279,3411.89,2019-02-21,Paid
PAY0002190,POL0001417,3388.08,2019-02-27,Paid
PAY0002191,POL0001702,2802.21,2022-05-05,Paid
PAY0002192,POL0002477,3782.05,2021-10-26,Paid
PAY0002193,POL0000402,372.21,2023-10-11,Paid
PAY0002194,POL0002094,4796.06,2024-06-13,Paid
PAY0002195,POL0002562,1266.06,2024-06-29,Paid
PAY0002196,POL0001808,783.5,2023-05-08,Paid
PAY0002197,POL0001390,4717.45,2020-05-31,Paid
PAY0002198,POL0001197,4186.1,2022-06-04,Paid
PAY0002199,POL0000304,3871.38,2018-01-03,Paid
PAY0002200,POL0002200,702.78,2019-05-19,Paid
PAY0002201,POL0002399,4076.14,2023-03-08,Pending
PAY0002202,POL0000705,3123.31,2023-06-16,Paid
PAY0002203,POL0000092,3713.16,2020-10-22,Paid
PAY0002204,POL0002154,4894.74,2022-12-02,Paid
PAY0002205,POL0002789,1133.32,2021-01-04,Paid
PAY0002206,POL0001127,2621.03,2022-06-13,Paid
PAY0002207,POL0002180,3816.09,2021-01-13,Pending
PAY0002208,POL0002817,2281.55,2019-11-13,Paid
PAY0002209,POL0001313,462.33,2023-06-19,Pending
PAY0002210,POL0000458,734.91,2023-09-01,Paid
PAY0002211,POL0000899,3090.04,2024-09-02,Paid
PAY0002212,POL0001837,1568.02,2018-04-23,Pending
PAY0002213,POL0000249,861.64,2023-04-13,Paid
PAY0002214,POL0002240,1831.48,2022-05-22,Pending
PAY0002215,POL0002633,1164.71,2019-07-09,Paid
PAY0002216,POL0000168,314.91,2022-05-04,Failed
PAY0002217,POL0001598,928.71,2023-12-26,Pending
PAY0002218,POL0002219,4438.77,2018-12-20,Paid
PAY0002219,POL0001240,257.78,2022-12-09,Paid
PAY0002220,POL0001533,3914.48,2019-08-02,Paid
PAY0002221,POL0001198,3816.61,2022-12-02,Pending
PAY0002222,POL0001992,2908.34,2023-04-21,Paid
PAY0002223,POL0002584,1200.55,2019-10-28,Failed
PAY0002224,POL0000408,4414.68,2021-12-28,Paid
PAY0002225,POL0000501,2480.36,2023-01-21,Paid
PAY0002226,POL0001162,1031.39,2024-02-09,Paid
PAY0002227,POL0000099,2259.31,2022-02-03,Paid
PAY0002228,POL0002884,1135.6,2021-03-28,Paid
PAY0002229,POL0002295,2004.84,2018-12-05,Paid
PAY0002230,POL0002732,2584.1,2019-11-29,Paid
PAY0002231,POL0000713,1927.52,2023-12-18,Paid
PAY0002232,POL0000107,3353.81,2021-11-23,Failed
PAY0002233,POL0001072,4692.41,2023-11-14,Paid
PAY0002234,POL0002893,1871.12,2023-05-18,Paid
PAY0002235,POL0000046,1907.55,2022-05-17,Failed
PAY0002236,POL0002444,3743.85,2019-06-28,Paid
PAY0002237,POL0001171,2746.84,2022-11-25,Paid
PAY0002238,POL0002664,2258.43,2020-10-01,Paid
PAY0002239,POL0001604,4106.28,2021-09-20,Paid
PAY0002240,POL0000950,4476.97,2022-04-14,Paid
PAY0002241,POL0002722,3034.82,2020-01-13,Paid
PAY0002242,POL0001142,1088.5,2019-10-19,Paid
PAY0002243,POL0002285,2438.17,2023-10-08,Paid
PAY0002244,POL0000629,2620.98,2024-12-12,Paid
PAY0002245,POL0002218,2274.6,2019-09-07,Paid
PAY0002246,POL0001732,1459.67,2018-10-11,Paid
PAY0002247,POL0002869,2467.14,2018-11-16,Paid
PAY0002248,POL0002440,2343.42,2018-10-02,Paid
PAY0002249,POL0000501,1205.57,2024-11-27,Paid
PAY0002250,POL0001818,4536.47,2021-03-07,Paid
PAY0002251,POL0002222,4449.64,2023-08-19,Pending
PAY0002252,POL0000593,3846.16,2023-05-05,Paid
PAY0002253,POL0000172,2124.54,2024-12-28,Failed
PAY0002254,POL0000958,1977.64,2024-06-26,Paid
PAY0002255,POL0002724,3639.03,2018-10-11,Failed
PAY0002256,POL0000809,3118.97,2019-10-19,Pending
PAY0002257,POL0000623,3082.87,2022-11-23,Paid
PAY0002258,POL0000719,795.74,2019-07-11,Paid
PAY0002259,POL0002386,3167.76,2020-02-03,Paid
PAY0002260,POL0001435,4528.94,2018-01-03,Paid
PAY0002261,POL0002985,611.92,2022-06-23,Paid
PAY0002262,POL0001541,1828.02,2021-05-02,Paid
PAY0002263,POL0001437,2643.27,2022-01-16,Paid
PAY0002264,POL0000378,3492.85,2023-01-01,Paid
PAY0002265,POL0001433,630.25,2019-12-31,Paid
PAY0002266,POL0001775,4389.47,2018-07-09,Failed
PAY0002267,POL0000418,394.62,2023-04-18,Paid
PAY0002268,POL0002379,4316.91,2023-02-20,Pending
PAY0002269,POL0000983,332.73,2019-03-02,Paid
PAY0002270,POL0002328,936.91,2018-11-04,Paid
PAY0002271,POL0001139,4041.55,2023-03-27,Paid
PAY0002272,POL0002929,4328.79,2021-05-20,Paid
PAY0002273,POL0001234,4914.88,2023-10-30,Paid
PAY0002274,POL0000447,755.43,2023-03-20,Paid
PAY0002275,POL0000831,2726.97,2023-07-11,Paid
PAY0002276,POL0001418,570.35,2019-05-30,Paid
PAY0002277,POL0002783,950.76,2019-04-30,Paid
PAY0002278,POL0001205,1037.57,2019-08-02,Paid
PAY0002279,POL0000193,504.26,2020-09-02,Paid
PAY0002280,POL0002861,4486.3,2022-12-15,Failed
PAY0002281,POL0001280,806.51,2023-03-02,Paid
PAY0002282,POL0001969,3220.84,2021-03-16,Pending
PAY0002283,POL0002472,3203.59,2020-04-17,Paid
PAY0002284,POL0000706,1153.5,2023-11-23,Paid
PAY0002285,POL0001660,4992.37,2020-08-11,Paid
PAY0002286,POL0002139,1867.37,2024-02-14,Paid
PAY0002287,POL0000648,4544.45,2018-06-16,Paid
PAY0002288,POL0000795,4751.77,2021-04-25,Paid
PAY0002289,POL0000741,4755.15,2020-08-07,Paid
PAY0002290,POL0002193,3813.62,2024-11-19,Paid
PAY0002291,POL0002500,1418.26,2019-04-26,Paid
PAY0002292,POL0000242,779.15,2023-12-24,Failed
PAY0002293,POL0001510,2935.45,2024-01-25,Paid
PAY0002294,POL0001055,1928.19,2020-08-20,Paid
PAY0002295,POL0000773,4188.99,2020-11-16,Paid
PAY0002296,POL0001084,3775.95,2022-11-18,Paid
PAY0002297,POL0002524,1527.05,2021-11-13,Paid
PAY0002298,POL0000101,281.67,2024-06-23,Failed
PAY0002299,POL0002858,1339.12,2018-05-15,Paid
PAY0002300,POL0002839,2922.15,2022-08-02,Paid
PAY0002301,POL0002681,579.19,2022-12-29,Paid
PAY0002302,POL0001779,3359.71,2018-09-27,Paid
PAY0002303,POL0002020,3424.14,2020-10-09,Paid
PAY0002304,POL0002925,1013.09,2022-08-09,Paid
PAY0002305,POL0000589,3062.33,2024-06-06,Paid
PAY0002306,POL0000273,3113.46,2018-08-19,Paid
PAY0002307,POL0002930,2494.3,2022-06-21,Paid
PAY0002308,POL0002035,4775.58,2020-01-19,Paid
PAY0002309,POL0001502,719.18,2019-05-02,Paid
PAY0002310,POL0002106,2151.8,2024-07-02,Paid
PAY0002311,POL0002807,4438.02,2018-04-01,Paid
PAY0002312,POL0000983,2054.31,2020-09-26,Pending
PAY0002313,POL0002993,2238.27,2020-12-25,Paid
PAY0002314,POL0000387,3407.71,2020-05-31,Paid
PAY0002315,POL0001632,3394.71,2019-06-15,Paid
PAY0002316,POL0000045,309.93,2021-09-01,Paid
PAY0002317,POL0002339,2387.35,2022-03-05,Paid
PAY0002318,POL0001282,1800.86,2018-03-08,Paid
PAY0002319,POL0000815,3212.94,2020-06-08,Paid
PAY0002320,POL0001270,2867.37,2020-05-11,Paid
PAY0002321,POL0000240,3324.14,2021-12-31,Paid
PAY0002322,POL0001152,3338.08,2024-01-30,Failed
PAY0002323,POL0001738,1423.38,2024-10-20,Paid
PAY0002324,POL0000276,1383.03,2018-05-11,Paid
PAY0002325,POL0002466,1977.36,2018-09-01,Paid
PAY0002326,POL0002255,1361.4,2024-11-18,Failed
PAY0002327,POL0001576,3477.48,2024-10-04,Paid
PAY0002328,POL0002413,3093.76,2019-02-03,Paid
PAY0002329,POL0000833,1238.66,2020-04-19,Failed
PAY0002330,POL0001370,4443.7,2019-09-01,Paid
PAY0002331,POL0000568,2411.18,2023-10-12,Paid
PAY0002332,POL0000160,809.86,2018-08-24,Failed
PAY0002333,POL0001858,1222.23,2021-05-10,Paid
PAY0002334,POL0000096,2791.28,2019-07-25,Paid
PAY0002335,POL0002473,1824.44,2023-06-01,Pending
PAY0002336,POL0000599,4285.87,2019-09-21,Paid
PAY0002337,POL0001331,2574.73,2024-07-31,Paid
PAY0002338,POL0002316,4593.42,2018-08-13,Paid
PAY0002339,POL0000044,688.77,2023-01-07,Paid
PAY0002340,POL0002643,3409.25,2023-08-13,Paid
PAY0002341,POL0001012,4451.77,2020-11-10,Paid
PAY0002342,POL0001747,1606.07,2022-01-24,Paid
PAY0002343,POL0001882,851.3,2018-01-09,Paid
PAY0002344,POL0002057,2391.89,2023-04-20,Paid
PAY0002345,POL0001949,4814.4,2022-06-06,Paid
PAY0002346,POL0002717,3240.62,2020-11-07,Paid
PAY0002347,POL0001884,3291.09,2020-06-11,Failed
PAY0002348,POL0000381,3423.21,2024-07-28,Paid
PAY0002349,POL0001856,390.85,2023-12-01,Paid
PAY0002350,POL0001667,2339.12,2019-08-14,Paid
PAY0002351,POL0002775,572.35,2024-09-01,Paid
PAY0002352,POL0002163,1716.12,2021-11-11,Paid
PAY0002353,POL0001659,4143.68,2021-05-11,Failed
PAY0002354,POL0000388,3350.1,2019-10-21,Paid
PAY0002355,POL0002487,4978.75,2020-08-04,Paid
PAY0002356,POL0000910,1026.34,2020-02-18,Paid
PAY0002357,POL0002893,2105.86,2024-03-11,Paid
PAY0002358,POL0001948,4086.27,2018-02-20,Paid
PAY0002359,POL0001343,1235.32,2018-04-29,Paid
PAY0002360,POL0002983,937.86,2018-07-20,Pending
PAY0002361,POL0000876,2252.54,2022-09-30,Paid
PAY0002362,POL0000028,2041.89,2021-10-08,Paid
PAY0002363,POL0000636,4904.99,2021-01-05,Failed
PAY0002364,POL0002016,2390.01,2022-07-30,Paid
PAY0002365,POL0001422,4332.54,2024-05-31,Paid
PAY0002366,POL0002125,4462.23,2023-09-20,Paid
PAY0002367,POL0000587,957.78,2024-07-05,Paid
PAY0002368,POL0001210,3633.46,2021-03-05,Paid
PAY0002369,POL0000234,1532.51,2020-09-26,Paid
PAY0002370,POL0001978,654.75,2022-06-11,Paid
PAY0002371,POL0000329,4398.58,2019-08-22,Paid
PAY0002372,POL0002396,1603.68,2023-12-04,Paid
PAY0002373,POL0001283,1857.76,2023-11-02,Paid
PAY0002374,POL0002805,1755.15,2019-03-31,Pending
PAY0002375,POL0002034,1161.42,2022-05-27,Pending
PAY0002376,POL0002467,2285.62,2020-11-25,Paid
PAY0002377,POL0000391,2255.81,2021-12-19,Failed
PAY0002378,POL0001886,2162.01,2021-08-31,Failed
PAY0002379,POL0001944,4598.23,2018-09-20,Pending
PAY0002380,POL0002037,1830.81,2020-01-20,Paid
PAY0002381,POL0001951,345.82,2018-12-16,Paid
PAY0002382,POL0002638,1056.5,2021-01-25,Paid
PAY0002383,POL0001872,3663.19,2021-03-28,Pending
PAY0002384,POL0002163,3036.12,2019-05-24,Pending
PAY0002385,POL0000004,4768.33,2021-01-21,Paid
PAY0002386,POL0002691,3533.29,2019-02-21,Paid
PAY0002387,POL0001152,1132.36,2020-06-20,Paid
PAY0002388,POL0000009,779.09,2023-08-21,Paid
PAY0002389,POL0002166,2699.65,2023-12-16,Paid
PAY0002390,POL0002904,3393.26,2021-08-13,Failed
PAY0002391,POL0002748,995.06,2020-12-22,Paid
PAY0002392,POL0001675,3088.13,2022-10-21,Paid
PAY0002393,POL0000932,4352.14,2024-06-13,Pending
PAY0002394,POL0000125,3692.33,2022-02-06,Paid
PAY0002395,POL0002271,3388.12,2022-04-23,Pending
PAY0002396,POL0002376,3988.79,2020-07-09,Paid
PAY0002397,POL0001017,699.6,2019-05-04,Paid
PAY0002398,POL0002866,1178.39,2024-10-10,Paid
PAY0002399,POL0000259,382.88,2020-10-20,Paid
PAY0002400,POL0002115,895.89,2020-12-27,Paid
PAY0002401,POL0002931,4583.28,2018-12-23,Paid
PAY0002402,POL0000972,1266.3,2020-03-18,Paid
PAY0002403,POL0001550,3378.07,2018-11-08,Paid
PAY0002404,POL0000279,3519.52,2021-03-16,Paid
PAY0002405,POL0001147,3297.56,2019-08-28,Paid
PAY0002406,POL0000589,2858.82,2018-05-07,Paid
PAY0002407,POL0002320,2533.43,2021-04-19,Paid
PAY0002408,POL0000502,2215.62,2018-03-18,Pending
PAY0002409,POL0002706,4601.11,2021-03-05,Paid
PAY0002410,POL0000893,245.67,2019-06-14,Paid
PAY0002411,POL0002616,456.75,2023-05-27,Paid
PAY0002412,POL0000218,2564.06,2022-12-09,Paid
PAY0002413,POL0002733,1786.45,2022-07-17,Pending
PAY0002414,POL0002207,2159.51,2019-04-28,Paid
PAY0002415,POL0000360,4989.67,2020-04-04,Paid
PAY0002416,POL0001489,3920.65,2021-11-15,Paid
PAY0002417,POL0002592,4411.56,2022-12-10,Paid
PAY0002418,POL0001665,1969.16,2022-05-10,Paid
PAY0002419,POL0000291,1349.89,2019-04-18,Paid
PAY0002420,POL0002084,3886.35,2020-06-12,Paid
PAY0002421,POL0000860,4076.37,2020-07-28,Paid
