claim_id,policy_id,claim_amount,claim_date,claim_type,fraud_flag,settlement_amount
CLM0000379,POL0000459,4955.04,2022-09-25,Accident,0,8616.83
CLM0000380,POL0002844,85975.53,2019-09-17,Accident,0,28779.14
CLM0000381,POL0000593,97023.9,2022-01-25,Fire,0,67448.7
CLM0000382,POL0000498,96050.96,2020-11-23,Fire,0,63414.27
CLM0000383,POL0002135,22500.01,2018-09-30,Natural Disaster,0,67367.63
CLM0000384,POL0002450,22978.58,2018-01-21,Fire,0,73154.37
CLM0000385,POL0001317,36921.69,2020-03-11,Accident,0,72912.34
CLM0000386,POL0000197,31365.9,2020-12-06,Accident,1,61708.78
CLM0000387,POL0002812,30908.66,2020-04-25,Medical,0,46719.17
CLM0000388,POL0000027,60719.06,2022-02-23,Fire,0,45055.48
CLM0000389,POL0001718,80658.0,2021-12-08,Theft,0,1329.69
CLM0000390,POL0002183,93708.43,2020-11-21,Fire,0,57888.85
CLM0000391,POL0001114,7252.12,2023-01-04,Accident,1,18366.13
CLM0000392,POL0002254,28158.86,2021-02-26,Medical,0,66347.18
CLM0000393,POL0001439,25873.87,2024-09-13,Fire,0,44438.19
CLM0000394,POL0000603,36065.25,2022-09-29,Medical,0,78983.66
CLM0000395,POL0001092,42721.26,2022-09-04,Fire,0,17058.8
CLM0000396,POL0000362,39222.56,2021-12-23,Natural Disaster,0,57960.19
CLM0000397,POL0001284,95238.65,2018-08-24,Accident,0,43938.44
CLM0000398,POL0002706,43994.34,2019-07-20,Accident,0,74565.01
CLM0000399,POL0001087,55383.46,2019-01-18,Theft,0,21499.7
CLM0000400,POL0002016,74989.01,2023-05-12,Accident,0,5037.18
CLM0000401,POL0000972,72645.94,2019-12-17,Theft,0,43646.09
CLM0000402,POL0001716,58504.97,2022-06-22,Accident,0,41872.56
CLM0000403,POL0001647,86152.79,2022-10-30,Fire,0,25143.07
CLM0000404,POL0001727,62606.04,2024-10-27,Fire,1,78927.06
CLM0000405,POL0002989,87538.51,2024-09-11,Natural Disaster,0,5856.0
CLM0000406,POL0000908,30625.19,2023-12-06,Fire,0,45690.75
CLM0000407,POL0000246,13636.36,2023-01-03,Medical,0,21039.29
CLM0000408,POL0002326,82042.29,2018-08-25,Fire,0,452.39
CLM0000409,POL0000347,38560.53,2019-09-12,Theft,0,79031.58
CLM0000410,POL0001961,65282.91,2019-01-11,Natural Disaster,1,38684.54
CLM0000411,POL0000372,73862.46,2023-03-02,Medical,0,68618.08
CLM0000412,POL0000809,33007.69,2024-04-11,Medical,0,67253.36
CLM0000413,POL0002897,50763.76,2022-02-12,Accident,0,65038.59
CLM0000414,POL0002171,89545.19,2023-01-11,Theft,0,36883.68
CLM0000415,POL0000160,88039.43,2018-12-15,Fire,0,71705.33
CLM0000416,POL0001151,75061.03,2024-02-26,Fire,0,29571.6
CLM0000417,POL0002785,76392.58,2020-08-10,Accident,0,32848.44
CLM0000418,POL0001335,89819.6,2021-10-28,Fire,0,20679.7
CLM0000419,POL0000518,73765.07,2023-05-03,Medical,0,36012.38
CLM0000420,POL0002983,34288.74,2024-02-23,Fire,0,78924.07
CLM0000421,POL0001289,12517.88,2022-12-04,Fire,0,45987.28
CLM0000422,POL0000746,42477.47,2019-04-19,Medical,0,66538.49
CLM0000423,POL0002336,9190.67,2023-03-03,Theft,0,21288.43
CLM0000424,POL0000420,12019.19,2019-12-06,Theft,0,76486.88
CLM0000425,POL0001552,95042.12,2019-09-02,Medical,0,1349.91
CLM0000426,POL0000140,67750.75,2021-11-13,Medical,0,74440.54
CLM0000427,POL0001833,85235.07,2021-01-28,Natural Disaster,0,71870.91
CLM0000428,POL0000707,64468.47,2019-05-25,Natural Disaster,0,5668.29
CLM0000429,POL0000698,42144.73,2021-11-09,Fire,0,48506.28
CLM0000430,POL0000475,3003.3,2019-11-26,Fire,0,62883.95
CLM0000431,POL0001661,95605.79,2020-01-12,Natural Disaster,0,32483.49
CLM0000432,POL0001902,7557.78,2019-01-03,Fire,0,7621.03
CLM0000433,POL0002437,61211.23,2020-12-21,Theft,0,66403.17
CLM0000434,POL0000511,10669.22,2024-06-29,Theft,0,37479.92
CLM0000435,POL0000538,28772.69,2024-05-10,Accident,0,21281.03
CLM0000436,POL0002261,18988.84,2019-07-15,Natural Disaster,0,5947.18
CLM0000437,POL0002945,55594.83,2018-10-19,Theft,0,51321.7
CLM0000438,POL0001537,88764.0,2023-02-05,Accident,0,3671.46
CLM0000439,POL0001289,63744.42,2023-06-13,Medical,0,63350.18
CLM0000440,POL0001367,66586.71,2020-10-05,Theft,1,61728.93
CLM0000441,POL0001062,90938.68,2023-12-02,Accident,0,26038.53
CLM0000442,POL0000233,75067.81,2024-04-26,Fire,1,37941.3
CLM0000443,POL0002308,86662.61,2019-08-16,Accident,0,53636.8
CLM0000444,POL0000308,41931.01,2022-07-15,Theft,1,76742.17
CLM0000445,POL0000403,86602.96,2023-06-12,Fire,0,41756.04
CLM0000446,POL0000997,64763.21,2018-05-24,Fire,0,79735.38
CLM0000447,POL0001285,13992.97,2019-09-14,Accident,0,26210.93
CLM0000448,POL0001500,4351.89,2018-12-22,Accident,0,42261.41
CLM0000449,POL0000750,24781.42,2023-06-22,Theft,1,9514.56
CLM0000450,POL0001130,38145.79,2020-07-07,Fire,0,44648.23
CLM0000451,POL0000304,83838.0,2018-08-15,Natural Disaster,0,43044.17
CLM0000452,POL0002391,74253.83,2023-12-04,Accident,0,67950.47
CLM0000453,POL0001471,95559.88,2021-02-24,Natural Disaster,0,79725.16
CLM0000454,POL0001062,56137.89,2022-01-26,Natural Disaster,0,78898.4
CLM0000455,POL0000855,74900.29,2020-09-05,Fire,0,19133.21
CLM0000456,POL0001070,27890.7,2018-07-15,Theft,0,27274.11
CLM0000457,POL0001746,68118.0,2018-11-11,Natural Disaster,0,22190.16
CLM0000458,POL0001629,70762.04,2020-09-10,Theft,1,16214.46
CLM0000459,POL0002304,84917.33,2024-02-16,Accident,0,12265.84
CLM0000460,POL0002185,53872.15,2022-07-28,Fire,0,41086.0
CLM0000461,POL0001255,65076.01,2020-09-11,Medical,0,69838.15
CLM0000462,POL0000818,20703.36,2023-11-18,Fire,0,47312.45
CLM0000463,POL0001738,73807.53,2021-01-07,Medical,0,69851.29
CLM0000464,POL0000973,83921.97,2022-06-09,Accident,0,76771.72
CLM0000465,POL0000038,59576.91,2018-10-14,Theft,0,30836.37
CLM0000466,POL0001179,12009.61,2024-02-25,Accident,0,66902.72
CLM0000467,POL0000105,31629.31,2018-12-01,Fire,0,4471.12
CLM0000468,POL0000255,47813.71,2021-08-31,Medical,1,38641.53
CLM0000469,POL0002536,67877.66,2020-09-13,Medical,0,29653.23
CLM0000470,POL0001982,32372.55,2022-06-13,Fire,0,16626.7
CLM0000471,POL0002506,84108.96,2023-04-24,Fire,0,35239.91
CLM0000472,POL0002576,37493.08,2021-01-31,Accident,0,35663.09
CLM0000473,POL0000591,4762.22,2021-08-08,Natural Disaster,1,64740.61
CLM0000474,POL0000525,79502.44,2022-03-29,Medical,0,69552.81
CLM0000475,POL0000370,64600.21,2019-12-10,Fire,1,52658.95
CLM0000476,POL0000102,80294.67,2024-11-20,Accident,1,50781.04
CLM0000477,POL0002964,35214.54,2018-04-21,Natural Disaster,0,9081.54
CLM0000478,POL0000664,2254.2,2022-12-07,Theft,0,46148.37
CLM0000479,POL0000690,7838.42,2023-11-19,Fire,0,22173.25
CLM0000480,POL0001927,11624.18,2018-01-08,Natural Disaster,0,23792.59
CLM0000481,POL0002647,80612.18,2018-01-18,Theft,0,7853.54
CLM0000482,POL0002648,30492.76,2019-08-04,Theft,1,50978.69
CLM0000483,POL0002589,99790.9,2024-11-18,Accident,0,46829.53
CLM0000484,POL0001536,75959.65,2021-01-30,Medical,0,17855.72
CLM0000485,POL0002437,60314.92,2024-05-09,Fire,0,21264.04
CLM0000486,POL0002411,98370.13,2019-07-23,Natural Disaster,0,61908.19
CLM0000487,POL0002029,31972.76,2024-09-03,Theft,0,63496.79
CLM0000488,POL0000931,16978.75,2018-06-11,Medical,0,39598.85
CLM0000489,POL0001857,73858.66,2023-10-29,Theft,0,12175.51
CLM0000490,POL0002660,28169.3,2021-06-11,Fire,0,4730.71
CLM0000491,POL0002770,96123.17,2018-10-14,Fire,0,21936.07
CLM0000492,POL0001990,98812.9,2020-04-19,Accident,0,58575.51
CLM0000493,POL0002391,92677.24,2019-10-31,Fire,0,48185.09
CLM0000494,POL0002183,94503.8,2020-09-14,Fire,0,57533.11
CLM0000495,POL0002988,61757.65,2019-03-10,Fire,1,37898.31
CLM0000496,POL0001886,69365.81,2020-11-07,Medical,0,60450.06
CLM0000497,POL0000978,9877.49,2022-03-13,Natural Disaster,0,38620.22
CLM0000498,POL0001995,76423.49,2024-07-23,Natural Disaster,0,6995.98
CLM0000499,POL0000380,20605.3,2024-12-08,Fire,0,6664.71
CLM0000500,POL0001514,84112.44,2022-07-10,Natural Disaster,0,66570.77
CLM0000501,POL0001149,96172.42,2023-02-01,Fire,0,50481.06
CLM0000502,POL0002086,21631.57,2024-04-13,Natural Disaster,0,22546.43
CLM0000503,POL0000781,8264.1,2023-01-22,Natural Disaster,0,60646.88
CLM0000504,POL0000310,48647.07,2022-04-11,Theft,0,11118.1
CLM0000505,POL0002154,79259.16,2024-05-10,Medical,0,51725.9
CLM0000506,POL0000556,77178.7,2018-09-17,Theft,0,79162.03
CLM0000507,POL0000397,69833.44,2021-04-16,Theft,1,12256.56
CLM0000508,POL0002201,82159.25,2019-05-23,Natural Disaster,1,11613.01
CLM0000509,POL0002584,17911.34,2019-04-19,Accident,0,37586.4
CLM0000510,POL0001884,65367.81,2018-04-15,Accident,0,51520.11
CLM0000511,POL0001170,60765.09,2023-11-24,Medical,0,2415.74
CLM0000512,POL0002941,15766.46,2021-05-27,Fire,0,40123.77
CLM0000513,POL0002631,41735.49,2021-12-14,Natural Disaster,0,6928.68
CLM0000514,POL0000201,85326.71,2020-07-10,Medical,0,19533.51
CLM0000515,POL0001891,97194.28,2022-07-09,Theft,0,57078.09
CLM0000516,POL0000012,66710.3,2022-10-23,Natural Disaster,0,59187.54
CLM0000517,POL0001076,92233.13,2023-11-03,Theft,0,58459.68
CLM0000518,POL0001977,13638.9,2022-04-24,Medical,0,5492.16
CLM0000519,POL0002816,97518.52,2022-10-08,Accident,0,63005.02
CLM0000520,POL0001326,3833.9,2023-05-03,Medical,0,34746.9
CLM0000521,POL0001896,52962.3,2021-03-31,Natural Disaster,0,38182.17
CLM0000522,POL0000920,29455.33,2020-10-10,Natural Disaster,0,33749.33
CLM0000523,POL0002569,81483.96,2018-11-14,Fire,0,68604.68
CLM0000524,POL0002148,22145.59,2019-11-10,Accident,1,54493.64
CLM0000525,POL0000871,1647.24,2020-05-08,Natural Disaster,0,40152.06
CLM0000526,POL0000366,41753.64,2022-04-27,Accident,0,66792.68
CLM0000527,POL0000657,6878.75,2020-06-21,Natural Disaster,0,64487.47
CLM0000528,POL0000161,29364.21,2023-12-11,Accident,0,702.02
CLM0000529,POL0002809,64552.9,2019-04-23,Medical,1,38466.73
CLM0000530,POL0000175,29822.97,2018-07-26,Accident,1,3667.01
CLM0000531,POL0001504,24956.43,2018-10-27,Theft,0,24782.76
CLM0000532,POL0000545,15971.82,2018-11-02,Medical,0,64365.84
CLM0000533,POL0002525,13949.64,2021-09-17,Natural Disaster,1,75540.97
CLM0000534,POL0002331,52822.81,2023-12-24,Natural Disaster,0,19592.71
CLM0000535,POL0001762,68309.95,2022-06-21,Fire,1,2007.58
CLM0000536,POL0000957,45546.95,2022-01-19,Theft,0,32366.21
CLM0000537,POL0000452,12798.51,2021-01-12,Fire,0,27008.97
CLM0000538,POL0000082,64951.75,2020-01-24,Medical,0,54254.2
CLM0000539,POL0001237,55933.63,2020-04-01,Fire,0,39756.1
CLM0000540,POL0000816,38436.91,2018-02-08,Medical,0,32088.13
CLM0000541,POL0002568,33339.66,2021-03-07,Fire,0,18595.58
CLM0000542,POL0002182,18723.71,2023-10-15,Accident,0,66329.89
CLM0000543,POL0000447,15056.8,2023-09-26,Medical,0,20096.63
CLM0000544,POL0002166,34207.78,2023-08-18,Medical,0,4662.38
CLM0000545,POL0001620,4642.3,2022-04-27,Accident,0,45299.46
CLM0000546,POL0001794,43944.43,2020-12-18,Accident,0,25592.7
CLM0000547,POL0000749,60356.61,2023-10-30,Theft,0,57081.08
CLM0000548,POL0001174,94194.6,2024-05-11,Accident,0,6745.47
CLM0000549,POL0001910,62769.9,2021-09-26,Fire,0,77314.71
CLM0000550,POL0001557,62595.57,2024-08-25,Accident,0,15192.58
CLM0000551,POL0000646,37754.27,2018-10-31,Accident,0,28757.43
CLM0000552,POL0000379,13765.06,2021-09-13,Medical,0,38632.11
CLM0000553,POL0002656,44970.3,2023-06-10,Medical,0,71242.37
CLM0000554,POL0002573,60068.29,2021-10-06,Accident,0,57886.51
CLM0000555,POL0001141,72541.34,2020-04-15,Theft,0,11842.83
CLM0000556,POL0002624,82695.63,2022-05-16,Medical,0,35257.51
CLM0000557,POL0000937,25964.85,2020-05-19,Fire,0,43570.08
CLM0000558,POL0002014,24501.4,2023-01-22,Fire,0,56259.42
CLM0000559,POL0000662,56747.34,2019-07-05,Accident,0,45873.6
CLM0000560,POL0001341,56818.51,2022-06-20,Accident,0,36749.59
CLM0000561,POL0000876,22185.81,2019-12-23,Theft,0,61314.15
CLM0000562,POL0000012,58953.79,2018-04-21,Accident,0,30431.19
CLM0000563,POL0001114,34914.95,2024-12-03,Natural Disaster,1,78977.66
CLM0000564,POL0000388,64111.83,2023-03-13,Natural Disaster,0,75838.27
CLM0000565,POL0002131,29458.95,2023-09-13,Accident,0,56678.22
CLM0000566,POL0001920,59433.03,2024-03-20,Natural Disaster,1,70644.17
CLM0000567,POL0000396,76946.85,2022-05-24,Fire,0,31636.09
CLM0000568,POL0002593,98025.8,2024-09-22,Accident,0,46643.18
CLM0000569,POL0002709,91151.27,2019-03-14,Fire,0,22030.62
CLM0000570,POL0000640,50602.11,2020-08-15,Fire,0,70885.45
CLM0000571,POL0000100,49090.73,2019-08-26,Natural Disaster,0,37840.7
CLM0000572,POL0000457,44051.15,2019-04-01,Theft,0,43030.65
CLM0000573,POL0002023,3261.18,2022-02-07,Fire,0,69206.03
CLM0000574,POL0002922,17012.47,2018-12-20,Natural Disaster,1,63843.1
CLM0000575,POL0002376,6389.31,2023-11-24,Theft,0,25942.93
CLM0000576,POL0002772,69787.33,2020-01-29,Natural Disaster,0,7267.98
CLM0000577,POL0000074,41616.85,2022-11-12,Natural Disaster,0,13218.83
CLM0000578,POL0002140,6845.1,2019-05-02,Accident,1,27325.94
CLM0000579,POL0002378,69212.22,2021-08-01,Medical,1,24631.68
CLM0000580,POL0001864,64621.37,2019-03-17,Theft,0,3353.35
CLM0000581,POL0000175,72136.3,2018-12-14,Natural Disaster,0,34735.59
CLM0000582,POL0001761,60183.49,2022-08-30,Fire,0,8736.27
CLM0000583,POL0002363,16573.19,2022-01-11,Fire,0,17904.91
CLM0000584,POL0000497,6608.53,2023-12-12,Medical,0,63062.41
CLM0000585,POL0001293,81805.53,2021-02-25,Theft,1,39741.9
CLM0000586,POL0000428,21973.0,2018-07-24,Accident,0,30024.36
CLM0000587,POL0000035,54481.66,2024-02-21,Theft,0,15079.2
CLM0000588,POL0002167,48779.09,2022-10-05,Fire,0,69342.52
CLM0000589,POL0001395,92144.73,2021-10-11,Fire,0,72324.08
CLM0000590,POL0002973,55467.76,2018-12-20,Accident,0,41638.64
CLM0000591,POL0001381,58211.68,2023-06-28,Accident,0,73725.59
CLM0000592,POL0002876,32290.75,2020-02-14,Fire,0,37343.68
CLM0000593,POL0002438,95890.12,2021-11-14,Natural Disaster,0,8847.23
CLM0000594,POL0000176,61431.19,2022-03-10,Natural Disaster,0,1658.05
CLM0000595,POL0002154,995.55,2021-12-04,Accident,0,10531.71
CLM0000596,POL0000592,55830.19,2020-07-05,Natural Disaster,0,49925.71
CLM0000597,POL0001187,36704.61,2023-08-04,Accident,0,25876.14
CLM0000598,POL0000914,3695.16,2024-01-04,Theft,0,51970.23
CLM0000599,POL0001291,43439.2,2023-06-09,Theft,0,40785.7
CLM0000600,POL0001587,77469.87,2022-03-20,Theft,0,26841.1
CLM0000601,POL0001303,50627.05,2024-05-12,Accident,0,17728.78
CLM0000602,POL0001327,64126.18,2019-06-30,Accident,0,6759.19
CLM0000603,POL0000953,64154.28,2024-10-14,Natural Disaster,0,62656.57
CLM0000604,POL0000861,67266.42,2021-03-16,Natural Disaster,0,65574.63
CLM0000605,POL0002175,39065.82,2019-11-30,Natural Disaster,0,43453.63
CLM0000606,POL0001270,37315.48,2023-06-15,Medical,0,12820.45
CLM0000607,POL0002872,956.16,2018-04-09,Accident,0,21303.26
CLM0000608,POL0000234,15845.13,2021-09-02,Theft,0,76425.08
CLM0000609,POL0002715,95105.62,2018-10-24,Theft,0,18307.48
CLM0000610,POL0002979,84320.46,2018-04-23,Medical,0,4827.34
CLM0000611,POL0001463,27873.29,2020-05-09,Medical,1,44138.94
CLM0000612,POL0002185,40418.6,2018-08-27,Theft,0,21174.54
CLM0000613,POL0001810,94022.17,2019-12-04,Accident,0,76607.56
CLM0000614,POL0002604,25419.23,2020-05-05,Theft,0,46109.0
CLM0000615,POL0002807,53487.03,2018-07-19,Theft,0,77275.43
CLM0000616,POL0001173,2696.94,2020-11-11,Medical,0,62910.46
CLM0000617,POL0000056,62163.62,2022-12-05,Medical,0,57929.86
CLM0000618,POL0002404,93042.32,2020-12-05,Natural Disaster,0,66480.06
CLM0000619,POL0002971,88531.97,2023-12-20,Medical,0,48509.38
CLM0000620,POL0000813,50445.94,2024-03-17,Theft,0,1186.37
CLM0000621,POL0001850,65139.38,2020-06-08,Natural Disaster,0,31579.44
CLM0000622,POL0001960,57194.92,2022-08-30,Theft,0,17755.74
CLM0000623,POL0001087,7163.94,2020-02-03,Accident,0,34914.72
CLM0000624,POL0000806,16292.99,2022-08-16,Accident,0,37802.8
CLM0000625,POL0001576,96399.82,2024-12-12,Medical,0,10488.14
CLM0000626,POL0000600,25968.89,2024-07-27,Natural Disaster,0,2167.49
CLM0000627,POL0002616,38752.7,2019-05-09,Fire,1,11314.56
CLM0000628,POL0002753,51139.96,2019-06-10,Accident,0,68636.94
CLM0000629,POL0000612,97923.65,2018-07-17,Accident,0,60541.58
CLM0000630,POL0001239,69154.35,2023-10-19,Accident,0,63971.76
CLM0000631,POL0002189,63145.05,2018-01-30,Accident,0,22321.64
CLM0000632,POL0001950,52677.8,2023-11-05,Medical,0,19117.11
CLM0000633,POL0001531,70217.1,2024-06-30,Natural Disaster,0,3278.58
CLM0000634,POL0000561,66569.58,2021-01-05,Accident,0,37939.8
CLM0000635,POL0002547,90332.67,2018-12-24,Medical,0,30777.99
CLM0000636,POL0000627,54412.61,2022-01-30,Natural Disaster,1,66920.12
CLM0000637,POL0002550,42439.51,2020-07-17,Natural Disaster,0,54644.84
CLM0000638,POL0002789,80812.62,2024-03-18,Fire,0,11799.59
CLM0000639,POL0002812,80078.44,2023-01-14,Theft,0,78976.26
CLM0000640,POL0001611,17398.73,2018-09-08,Accident,0,61720.07
CLM0000641,POL0000675,24060.8,2022-08-10,Medical,0,57702.93
CLM0000642,POL0000049,95884.51,2020-05-10,Natural Disaster,0,17564.26
CLM0000643,POL0001387,44688.9,2021-11-22,Fire,0,72440.98
CLM0000644,POL0001903,52206.24,2022-06-24,Theft,0,38071.49
CLM0000645,POL0000627,31360.93,2024-05-13,Natural Disaster,0,24023.18
CLM0000646,POL0002728,48366.57,2024-01-13,Natural Disaster,0,52490.24
CLM0000647,POL0000277,74463.98,2020-08-25,Accident,0,17176.63
CLM0000648,POL0002095,48493.34,2022-01-22,Theft,0,72632.98
CLM0000649,POL0002974,31821.08,2024-03-03,Theft,0,68391.19
CLM0000650,POL0000216,10052.1,2024-01-01,Medical,0,37353.44
CLM0000651,POL0000230,92862.02,2019-03-24,Fire,0,15495.4
CLM0000652,POL0002371,87229.95,2020-12-24,Medical,0,39871.38
CLM0000653,POL0002273,79240.81,2021-05-12,Fire,0,12186.32
CLM0000654,POL0001686,69560.06,2023-05-16,Medical,0,21806.96
CLM0000655,POL0001311,51793.23,2021-07-05,Fire,0,38773.77
CLM0000656,POL0000046,89790.98,2019-05-20,Accident,0,1984.84
CLM0000657,POL0001837,79274.3,2022-05-06,Fire,0,61328.09
CLM0000658,POL0001038,81693.08,2020-04-18,Medical,0,15994.12
CLM0000659,POL0000633,31300.27,2022-09-26,Theft,0,69368.92
CLM0000660,POL0002423,42634.1,2023-03-11,Natural Disaster,0,2074.11
CLM0000661,POL0002751,70826.83,2018-04-09,Fire,0,42710.9
CLM0000662,POL0000987,37420.7,2021-03-18,Fire,0,62199.08
CLM0000663,POL0000333,49650.48,2024-01-03,Theft,0,19264.49
CLM0000664,POL0001880,64828.04,2020-06-18,Accident,0,56691.98
CLM0000665,POL0002214,44056.96,2019-05-22,Medical,0,57753.17
CLM0000666,POL0000507,79407.44,2019-12-29,Accident,0,51136.14
CLM0000667,POL0000117,12069.74,2019-05-07,Fire,0,29330.94
CLM0000668,POL0000943,71946.62,2020-09-15,Fire,1,62869.66
CLM0000669,POL0000636,14948.4,2018-09-05,Accident,0,50386.17
CLM0000670,POL0001590,93815.05,2020-10-07,Medical,0,47353.94
CLM0000671,POL0001463,31746.75,2021-11-25,Fire,0,65587.15
CLM0000672,POL0002505,79645.52,2024-03-08,Fire,0,19797.65
CLM0000673,POL0001992,52380.99,2024-02-01,Accident,0,18829.29
CLM0000674,POL0000869,9563.16,2019-06-04,Natural Disaster,0,31099.82
CLM0000675,POL0001295,58467.39,2021-07-13,Theft,0,6128.71
CLM0000676,POL0001735,91261.68,2022-07-04,Fire,0,27190.26
CLM0000677,POL0002264,16144.82,2021-07-16,Medical,0,32679.88
CLM0000678,POL0000113,32470.04,2022-03-23,Natural Disaster,0,39756.14
CLM0000679,POL0002264,44196.29,2018-02-08,Accident,0,20544.87
CLM0000680,POL0000427,27867.78,2021-08-01,Accident,0,72575.34
CLM0000681,POL0001159,94406.06,2018-04-25,Medical,0,23020.75
CLM0000682,POL0001067,38061.28,2023-05-18,Natural Disaster,0,68168.6
CLM0000683,POL0002812,65977.17,2018-04-25,Medical,0,35762.71
CLM0000684,POL0000284,22779.72,2018-04-30,Fire,0,57537.09
CLM0000685,POL0000834,22360.74,2020-06-17,Natural Disaster,0,9138.92
CLM0000686,POL0000230,17997.01,2023-06-07,Theft,0,43707.59
CLM0000687,POL0001920,43763.82,2020-02-14,Theft,0,76877.82
CLM0000688,POL0001667,53519.39,2019-03-21,Medical,0,53400.22
CLM0000689,POL0000385,1569.44,2022-02-19,Theft,0,65677.05
CLM0000690,POL0000159,83375.88,2024-01-20,Medical,0,21107.32
CLM0000691,POL0000824,51519.01,2022-09-03,Fire,0,64073.46
CLM0000692,POL0002519,16142.39,2023-09-26,Fire,0,28294.89
CLM0000693,POL0000208,7195.68,2022-01-14,Medical,0,38960.72
CLM0000694,POL0000174,6788.33,2022-04-04,Fire,0,15280.23
CLM0000695,POL0001824,26135.53,2020-07-31,Theft,0,39010.16
CLM0000696,POL0001105,50179.57,2019-07-17,Fire,1,41401.44
CLM0000697,POL0001042,86093.83,2023-09-12,Theft,0,49899.48
CLM0000698,POL0001017,90345.06,2020-12-15,Theft,0,69530.11
CLM0000699,POL0000708,83316.63,2022-07-17,Accident,0,24596.64
CLM0000700,POL0001384,33192.07,2024-09-06,Fire,0,78735.7
CLM0000701,POL0001892,31002.5,2020-07-31,Fire,0,67860.89
CLM0000702,POL0001303,98752.11,2023-10-07,Medical,1,32412.93
CLM0000703,POL0002445,68287.42,2020-10-14,Medical,1,18365.09
CLM0000704,POL0002814,30842.72,2021-01-04,Natural Disaster,0,5998.12
CLM0000705,POL0000677,33243.48,2024-08-07,Theft,0,18978.83
CLM0000706,POL0002565,43747.12,2019-03-19,Accident,1,70796.48
CLM0000707,POL0000662,62369.77,2018-06-08,Theft,0,23574.9
CLM0000708,POL0001564,89848.93,2018-05-04,Fire,0,11296.99
CLM0000709,POL0001261,20231.56,2024-08-31,Natural Disaster,0,2107.16
CLM0000710,POL0002354,8898.14,2020-07-18,Theft,0,24025.12
CLM0000711,POL0000358,40872.34,2024-05-10,Natural Disaster,0,17527.37
CLM0000712,POL0001309,24922.82,2021-03-07,Theft,0,8445.53
CLM0000713,POL0001317,57815.25,2018-03-21,Fire,0,76101.54
CLM0000714,POL0000419,70071.88,2021-09-18,Fire,0,21629.46
CLM0000715,POL0001492,31418.23,2019-01-09,Theft,0,792.29
CLM0000716,POL0000642,68702.4,2019-06-15,Accident,0,75558.76
CLM0000717,POL0001594,34643.15,2024-05-19,Fire,0,46407.5
CLM0000718,POL0000507,63679.33,2024-05-31,Medical,0,6900.19
CLM0000719,POL0001682,63489.55,2019-03-05,Accident,0,2804.33
CLM0000720,POL0001502,28176.89,2023-05-06,Theft,0,8895.57
CLM0000721,POL0001386,63754.41,2018-11-15,Accident,1,47441.82
CLM0000722,POL0000312,38405.03,2019-01-21,Medical,0,5231.17
CLM0000723,POL0001658,33977.27,2022-12-04,Fire,0,45580.81
CLM0000724,POL0002752,29284.13,2023-09-15,Fire,0,52307.52
CLM0000725,POL0000245,34891.7,2020-12-29,Fire,0,12061.87
CLM0000726,POL0000477,78781.12,2024-03-08,Medical,0,39228.09
CLM0000727,POL0000615,24895.29,2021-01-09,Accident,0,77121.23
CLM0000728,POL0002484,68357.75,2023-08-16,Theft,0,66968.13
CLM0000729,POL0000250,90111.75,2021-07-17,Theft,0,57952.14
CLM0000730,POL0002525,35367.68,2021-07-30,Accident,0,41563.49
CLM0000731,POL0001596,3436.45,2023-11-10,Fire,0,31723.7
CLM0000732,POL0001774,2948.3,2023-02-19,Theft,0,36279.35
CLM0000733,POL0001930,14380.54,2018-07-16,Fire,0,61239.42
CLM0000734,POL0001876,11449.46,2019-12-04,Natural Disaster,0,44477.55
